Timestamp;TARMA;TULUMAYO;SHEQUE;TAMBORAQUE
28/06/2024;7.58;28.5;2.57;9.31
29/06/2024;7.62;27.38;2.42;9.4
30/06/2024;7.95;28.67;1.84;9.2
01/07/2024;7.87;33.71;1.98;8.96
02/07/2024;8.0;35.92;2.03;8.7
03/07/2024;7.53;33.12;1.42;8.86
04/07/2024;7.59;32.21;1.62;8.96
05/07/2024;7.53;29.71;1.19;8.94
06/07/2024;7.21;27.96;1.53;8.76
07/07/2024;7.02;27.42;1.28;8.59
08/07/2024;7.17;26.67;0.51;8.32
09/07/2024;7.01;25.79;2.46;8.48
10/07/2024;7.15;25.5;0.91;8.47
11/07/2024;7.03;25.04;1.08;8.3
12/07/2024;6.92;25.0;1.45;8.73
13/07/2024;7.05;25.42;1.24;8.53
14/07/2024;7.07;25.17;1.27;8.45
15/07/2024;6.94;25.0;1.11;8.3
16/07/2024;6.58;24.62;1.2;8.5
17/07/2024;6.58;24.42;1.25;8.48
18/07/2024;6.45;24.0;1.01;8.4
19/07/2024;6.6;23.42;0.86;8.4
20/07/2024;6.38;22.79;1.18;8.48
21/07/2024;6.44;22.96;1.04;8.04
22/07/2024;6.33;23.08;0.63;8.0
23/07/2024;6.21;23.46;1.42;8.0
24/07/2024;6.01;23.33;1.24;8.0
25/07/2024;6.6;23.12;0.07;7.99
26/07/2024;6.53;23.0;1.78;7.97
27/07/2024;6.26;23.0;1.0;7.9
28/07/2024;6.53;22.42;0.98;7.8
29/07/2024;6.39;22.0;2.21;7.8
30/07/2024;6.24;23.25;1.48;7.78
31/07/2024;6.01;22.54;1.47;7.78
01/08/2024;6.33;22.0;2.4;7.69
02/08/2024;6.15;22.25;2.15;7.6
03/08/2024;6.26;23.38;1.78;7.45
04/08/2024;6.4;23.0;1.37;7.7
05/08/2024;6.47;23.0;2.36;7.7
06/08/2024;6.13;22.38;1.84;7.67
07/08/2024;6.26;22.0;1.13;7.55
08/08/2024;6.06;22.0;1.7;7.5
09/08/2024;5.98;22.0;2.34;7.5
10/08/2024;5.93;22.0;2.28;7.5
11/08/2024;6.06;22.0;1.94;7.5
12/08/2024;6.18;22.0;2.22;7.5
13/08/2024;6.03;22.0;2.19;7.5
14/08/2024;5.93;22.0;1.69;7.5
15/08/2024;6.02;22.0;2.27;7.48
16/08/2024;6.07;21.29;2.0;6.6
17/08/2024;5.48;21.0;2.95;6.75
18/08/2024;5.42;21.0;2.6;7.95
19/08/2024;5.45;21.0;2.8;7.4
20/08/2024;5.25;21.0;2.42;7.4
21/08/2024;5.24;21.0;1.91;7.38
22/08/2024;5.28;21.0;3.12;7.3
23/08/2024;5.2;21.0;2.67;7.3
24/08/2024;5.11;20.96;2.4;7.27
25/08/2024;7.16;24.62;3.6;7.25
